correct_red,correct_green,correct_blue,rotten_red,rotten_green,rotten_blue,len_correct_part,len_rotten_part,class_fruit
171.67436014263075,117.18249732465334,42.140289051093426,222.12048968071375,177.91611347967745,102.14421391963467,1633229,1185013,A
174.96131539171677,119.18159032429467,44.497960201210006,229.17011431268003,184.59271045630237,110.16984448139216,1545114,1147723,A
191.9604822347966,154.8792629826843,104.68347846674543,134.68332860277567,71.42895302539492,49.702743843109204,1003010,1764384,A
193.09270910705675,155.70106227436995,105.06820873545684,135.68189485689507,71.91639511287156,49.37118444486499,1000921,1747138,A
193.10419471216173,155.45813694124394,105.27540676924257,135.51442831025847,71.52204202595566,49.26875060981499,994294,1742007,A
144.44668090612987,74.54709933089724,49.97697343936357,206.54448802827244,166.3391766517587,115.16360448795504,1707292,1028100,A
146.2648336152452,76.14381722128768,49.988454900453966,208.28590021137362,167.86868023703968,115.70913328482625,1723912,1032718,A
124.73464253041847,66.44753221549357,34.83488457287493,210.8644424737383,171.84018043821249,114.79534158811583,1004845,872375,A
125.74836696218324,64.23491378750123,32.79363796304812,215.84621012277526,174.6559515935612,118.19573266737116,1112316,936158,A
125.56667164608643,64.63409243206677,33.443708970348915,212.7307658954194,172.73305413569244,116.57071118293217,1119594,932485,A
133.9705083115867,85.56019871029095,35.028416371611144,201.29163271930096,170.77674941693633,101.07450601677489,894352,970104,A
133.39839562004016,86.0337686940034,34.77320904621856,200.51831826526,170.81389765999063,101.38886691858164,902828,969509,A
164.11692011244182,117.42984750277668,43.822928996168486,214.45763950965986,183.23046795774778,104.02527029390052,937147,916156,A
167.90025302952336,121.04767249504117,45.371692262203794,220.17622937470915,188.8589730074876,109.98110963138521,960194,928185,A
168.92983668313087,122.00540009371518,45.68693620206595,223.13987881845426,191.53355010037106,111.61955196059203,1005915,981572,A
142.75055232254277,99.87004614932881,55.19204748832924,204.81410775655638,196.20876224986364,131.6080468330548,2287145,1509462,A
143.48807226071708,100.4120316858637,55.5736480940901,204.5901716836658,196.10266026266987,131.4408794688165,2281775,1508373,A
143.35513189169043,100.29890441766165,55.37256528539886,204.66537820879773,196.12354259325008,131.7391511689623,2290172,1502030,A
142.96747510376252,100.1638119445502,55.60262285796847,205.66122653642776,197.32482071126503,133.24863000033173,2290964,1511104,A
127.08668791530042,70.34615496184531,41.52423147129288,200.113842309266,185.59099677319745,128.04873300765317,1138143,855584,A
129.09320908040493,71.67642982285385,42.06090909473152,201.9341580844606,187.35860426541814,130.58993645344182,1145134,859603,A
131.93055643419672,73.98221440193151,43.299425993622584,204.8569730473567,190.53435777621593,133.00096005184483,1124793,855573,A
123.24231950115227,63.212670291579215,37.254212054050605,177.30489464098105,156.8270694554837,105.33474505971563,1545359,1046959,A
122.6077143580296,63.18246075752816,37.01488955672148,176.74535363291184,156.74511925257374,104.97515937961555,1574040,1064678,A
124.52867287978097,63.862310193817486,37.1482886338392,177.31780883869664,157.09961658304744,105.38718215357693,1588389,1061536,A
124.5900913072653,64.3319723725189,37.48303466131439,177.2963792969706,157.8625680043314,106.221882808557,1607820,1064376,A
123.66087960723577,68.94240587440991,41.84143685935815,176.15813926305384,156.76544516475067,100.16630566915917,1927361,1322683,A
133.22188192560648,80.09922842819802,43.88850636725785,204.36023760205535,196.56744033913617,136.32705387449568,2077499,1842423,A
140.94343079701483,42.519397729516044,49.67458630034633,206.92643453593226,106.39297703753846,105.17927127038313,1339096,894602,A
138.66913451035376,41.53525305943432,48.092811599267115,203.87995684184614,103.93746361270316,103.1283919245124,1340343,911663,A
141.3784754163922,41.780674032287614,48.63578130815412,207.76961328426185,102.79894281586361,99.82070977854585,1309055,949113,A
143.45231690615435,42.30580289469795,49.79010101544144,210.01859194848782,100.98445713791664,97.5798156631942,1514760,1131640,A
141.42864985044986,42.81256996658317,49.72967211739931,207.31867739040882,90.93076181431871,87.25906470925025,1678167,1572908,A
123.38969288789927,41.27566005005677,44.05062369025308,197.7731048846597,71.3463944552535,64.64133303962603,782661,1648332,A
165.261033542312,47.022648913678466,47.726206107538644,214.87726253257614,102.21996888602091,84.9248276517732,1811696,886354,A
140.72157574436383,51.95450460378063,48.6635194807527,225.47824847867375,114.58778707269214,95.0237398053593,1413200,1218528,A
143.26685825611375,53.167821981462716,49.24169322085907,227.45484930101227,115.52257746829191,96.33139976157901,1522171,1294458,A
137.86613545884012,50.54102095867407,46.491846410380965,221.35539565468795,109.44110296056748,87.10326608123154,1469173,1404478,A
124.32153943886539,45.56571933045654,41.95599273932986,214.31099871259556,101.90586629722816,75.21851094716135,1173737,1580074,A
143.7956742390835,55.12857453824914,42.64632092643756,211.17077446681046,107.44177741699056,64.26606641185734,1316477,2110611,A
149.07116121839027,61.244983125132165,49.098650479989146,222.69384510295055,119.83407365461679,100.23019213155047,1095851,1076402,A
149.7012487149707,61.809449213863886,49.42318302728875,225.96755689711387,120.17028209511788,100.75301587422288,1071573,1083030,A
148.87155092989784,59.48991235551051,48.64695881529439,223.17051810116624,113.67813106179594,95.45591539396644,854786,930450,A
149.88270864023173,58.20346340166597,48.3060927405584,222.53708058517077,111.2672236438658,93.45701780694205,832918,962856,A
135.53712488869093,48.67213046412046,41.22458628430355,220.8428077823093,91.56779157084095,93.49055972664405,624452,779109,A
131.64545532224525,47.502088087215206,38.94839572675872,207.89366170186605,91.07540650802346,89.98115628555632,657291,819590,A
132.43166537865102,47.63461002713082,39.46865657075484,209.64768903825924,91.50041019526805,91.00092091989389,697728,864019,A
127.89167458190919,45.01814246783157,37.04005916706725,209.53209877046825,86.17623910033528,86.60273140261087,643741,852514,A
129.66405960352822,44.55515666988566,37.335327033677174,214.4964017197582,82.46455269311531,85.44750668502864,610598,831063,A
153.79092503563828,48.97223005668687,45.1546109832352,226.19648469989244,92.21997804521895,98.44062225132524,1073446,824335,A
134.26821122727114,41.0013801655785,43.98926793127568,211.24560993244663,94.10324254226995,98.22541441148897,741686,533455,A
133.45202063748658,42.12165046458177,44.893715456456945,211.27466700599544,92.44077201904325,96.87263079457712,697104,518096,A
127.47077582827743,50.794050179814725,49.10054947426854,196.7223651219276,108.55323537068725,103.45419210465477,1192685,1134804,A
124.08445409112102,49.05725267264292,46.73168388703887,200.13038222053103,106.63706026486112,100.06029534511632,1059961,1087113,A
120.5592109952721,47.121324588254225,44.723676001708405,203.95746505843027,104.64109459207052,98.11728063216353,942016,1018802,A
119.12018257706072,46.65449218663964,43.959139717202916,202.21356734278,100.65922712539376,93.82645019191244,893672,949446,A
126.55871908498108,48.4987250801942,44.80689955504843,207.41352507154366,101.79569666015502,95.11217899852187,923654,975836,A
132.62483997256365,50.04511135974448,46.18346547447857,208.05245985678158,99.79330638895998,93.38688584131098,1161970,1115455,A
135.23267373025487,46.91052270630022,51.39095113786217,191.012599834181,102.72449659533831,106.71065905849369,1418170,832366,A
131.31884499654677,44.457942212577734,48.81827677013338,183.80769582829282,95.45092978584385,100.13984826166819,1348823,916230,A
137.13360383463396,47.124629567882266,52.03572789278165,189.19459049519074,97.03135252921487,100.70869557250322,1433132,1036246,A
135.7948128070194,87.40647557953736,52.52964007487432,182.9493446414068,157.72583340363443,114.28920947821643,2743800,827155,A
131.6186824256169,85.49190073197009,49.305847717770966,185.41957313800225,160.21918594951663,111.2831385443609,1660815,585582,A
131.3802230634524,86.2355508738562,49.713212382361405,184.9547745214324,160.14748991257866,111.14044078880795,1606466,584241,A
127.98563716687383,40.03757675534395,40.23141088317126,196.095861202859,96.18842398484598,94.65559089169128,873676,608296,A
131.27533362083528,42.9404745635921,43.02128567475326,198.60307491175348,101.04409312495041,99.0040460225243,901114,596637,A
131.59260253548408,42.06536617699995,42.711049437354816,194.63864538739097,97.87037517551511,97.31174069052987,924545,608121,A
128.66768386960737,42.61584544313165,43.35132650910482,189.43200026674583,97.33299858280137,98.27784068481411,925348,538101,A
140.91092495250587,53.98266482026112,53.3902065849708,192.5607484389315,108.1726168532151,106.5118937188327,1438573,673176,A
141.26202562215423,54.55163976414433,54.04400204540276,194.2755222252081,108.06623429538166,105.94784322216609,1450402,665608,A
172.24173200091587,145.24389934925375,44.607953707671605,200.21380580091824,187.8293709351318,121.95685248757678,1105715,341957,A
170.81441037489762,143.87242758771822,43.79185466623452,199.19761890362733,187.08123223280396,121.42158863278333,1156269,365425,A
170.1892459054427,143.82998020493582,44.22077425639557,198.11889889711418,186.09782134067987,121.51567390166818,1201385,377518,A
169.37517507779398,141.56833140323252,44.01174221226589,198.4219905849684,184.920993608308,120.97491329938275,1244931,408511,A
167.73826588878825,141.8906415881962,44.00688647332431,201.44899567829106,189.51539175281178,121.90644272537509,1414493,493244,A
166.30071027466772,139.68539214656698,43.48609071805771,199.70611578123817,187.39720307560015,117.92627993024944,1409023,502150,A
166.22773460786266,142.24050624292954,49.86297573936994,201.73509608678722,191.7067651902377,126.74453849354435,1307131,543299,A
169.53382672768296,143.29789845225233,48.871924388526075,202.94424119273117,191.94486111715986,127.82103659025924,1299536,521834,A
166.60089905535784,141.1557247768381,48.122974427855084,201.99729314720946,191.5864518881781,126.70007041380214,1302065,519065,A
169.53253356910557,143.06143651448875,49.61623842826135,205.87375166331455,194.17328164495927,128.91539847720446,1286276,509149,A
179.03689165186418,150.37359203780304,48.66359099303048,211.28869820222516,197.63914044949664,126.73226076878058,1645612,585252,A
176.5744381828721,149.80032042899018,50.51377202985009,208.80461250389706,196.85708519960383,128.9677006545827,1699340,609163,A
175.63170499138948,149.331282588886,50.72338807765689,209.41614064718067,197.9396210742796,128.68427053260788,1808582,626081,A
175.1009704827063,149.54286233727643,51.2616461324092,207.22316159043106,196.70579657003927,128.8116126433288,1893578,656155,A
169.00444619685038,142.01493232461922,44.695269289722,208.68085939123333,199.93817392972866,120.09048367762495,1624174,595669,A
167.90828261680505,142.70258551945236,45.285089407554324,207.39682418714676,200.7319884196975,120.87939597356424,1615707,591852,A
167.58632734747007,142.27365995236323,46.768803158213515,207.1093064098016,200.35775200025142,122.6607514163777,1580121,589433,A
165.32591673671573,139.5246007797326,44.812930804796,208.1305267645783,199.48724667039318,120.7310474271772,1547801,596002,A
178.34814204714553,126.33082775818653,42.996933362876646,216.45543630053123,201.33361302676497,115.60507390716036,1658591,496546,A
177.15260840826207,125.39759795763095,42.1096618717822,214.67176541050347,199.89837472723505,115.15342387771274,1776832,508790,A
173.42745650620205,123.00938851988482,41.68908825279021,212.09475993854542,198.82848419112543,116.7308745255222,1927992,534807,A
173.9825185114343,122.73173179067534,42.95742180908036,213.491058583126,199.77219731316822,119.07376760382112,1953465,549388,A
204.44542712764624,88.89225495780232,76.66703486919103,247.91294589069935,182.27029351892952,167.73961135923778,2483953,599371,A
204.41507198188924,90.1633676241093,77.63497830204764,248.69585954623412,184.67414766661489,171.2835753695637,2414597,607091,A
200.26243061866234,86.66489103267494,74.76459815913573,245.5944898642573,177.21834228320358,162.83987845957944,2377786,567661,A
198.16115040499326,85.61285790925163,73.98863649192681,243.82213751849312,173.92889682396878,159.59917844763424,2281326,539213,A
198.12995563787604,85.30003635664485,73.64611333424499,243.7879484110409,175.02203366076134,157.49712374164042,2270529,517819,A
202.06541003841932,180.7678992771129,102.92331131781371,158.73218412405433,80.43554275972629,46.201337823912624,817133,2076060,A
205.4160566135676,184.80661111573207,104.45541939845788,167.15653558037405,86.59415474440503,49.57817976569154,814259,2075060,A
204.395873751412,184.42394529350403,104.25957191726431,166.12725142619493,85.62697166432915,49.59021034333655,776682,2012843,A
158.37800153980655,91.96263331688553,43.94358131048007,212.84397717250457,180.29928233586875,132.77080664036936,1602267,365498,A
161.45134698676188,95.24982984019843,46.092813582938234,211.22143852308048,178.90186048167456,129.74844555554807,1610882,370399,A
165.9659764439922,97.3891702819933,45.129466555381555,217.70439693160927,184.39478143170513,133.36964416651625,1640737,382523,A
160.41774989986502,94.19195153209847,43.18379553289034,215.68515572003457,185.26293861386787,134.49851378833952,1728888,442093,A
167.75958054711936,100.2102255498823,47.437371145652534,218.28549216834568,184.67225209533984,135.83391226364432,1798922,463477,A
163.79751511269956,97.23379210338052,44.02440751264581,215.85834517148896,182.13567030976276,129.2632414205216,1901862,516545,A
182.17513300448465,112.98698139061298,63.808762228151316,241.9332759485394,210.34308299262335,174.7978165131669,1927445,348394,A
183.1888004679113,113.56302650871865,64.1279922932109,241.8806487854036,210.39990746412866,174.90507022102238,1910277,347668,A
156.0361969473923,133.6370118834659,33.83537314065973,202.15695156084297,196.77974574724368,109.66716995840794,1217570,384177,A
157.44824473242787,134.82371419982445,34.51214963157335,203.58004192172905,198.0924674200854,111.38796407083487,1174916,378210,A
158.7962527645907,137.00217164289293,35.23676286943939,205.63998557070025,200.92109944171378,112.60711905843857,1171302,364257,A
156.32554852652027,134.53591228294954,36.11943611707427,205.10976522578147,200.7382904057293,117.38418864892047,1269315,386287,A
160.70049276463678,140.48033487942885,41.170207115205876,210.94179579998658,206.89772914842248,123.71133081592188,1229769,376701,A
174.66280779271796,131.0343690098322,56.55216251931533,217.6314697485582,187.79998965400506,118.02488087521432,1448358,558791,A
179.54643956509216,134.39536302068996,56.842671917916,222.72746719399484,191.32735470999478,116.0198678187567,1586697,639173,A
168.03392357801096,124.29215131549101,55.82936510971359,215.96220506814797,184.85488257691694,115.21533003897261,1595561,684811,A
176.20998420152063,129.90334218048235,58.620363090752925,219.3298329628619,188.67506251400286,116.17343958969887,1656604,764280,A
173.0853181957586,124.81173500055957,57.38584323790342,216.68720509777333,184.47118739161903,107.70259265703334,1573402,780859,A
152.2460594865497,127.55369497162053,39.44759193712011,199.48576014981464,198.8165585634241,112.2560074176428,1166002,412612,A
141.31406921257718,94.45945415760194,49.55261079063683,219.15409637417955,201.55542058873277,120.61031207989323,1280239,510795,A
148.41329172442929,100.8012239525865,53.680186800573054,221.51173075853544,203.98323583201213,121.6153882696195,1244363,504410,A
138.15995336169195,90.98604824469132,47.185820006922484,209.9003134350109,191.09054339416699,116.22293306740285,1250753,496134,A
161.65234555915453,59.67972066832863,40.57295116844493,215.68403275211176,161.87384751152624,115.1258233498426,1337395,497760,A
165.81725956569062,65.16493797267621,44.02645822954841,216.06184121197745,164.52793833808354,116.55260991051205,1355523,498162,A
168.2900790368438,65.59679471513944,43.49568353470515,220.27547493827808,164.32161319865128,118.94895430582004,1369317,453036,A
165.3811087096915,64.02247775027529,43.00684375219955,217.97162328770676,162.81835605556148,116.7945501924261,1370834,448025,A
164.22079556511775,64.7918183748924,43.510858015918544,217.2084734220136,163.80196481953203,119.4960865002907,1394452,445544,A
156.34511546203544,61.73319362483468,41.37058631025874,214.44954494945537,161.28780542815048,119.84534885673767,1492341,452438,A
175.79846936565065,78.53737425048251,53.69170259021688,235.23358662055256,186.20305454790596,150.94204060517993,2102281,596661,A
161.37611722826406,117.36336086295584,36.46607163290422,204.09778294244174,188.07387740189827,113.28964150292182,1217337,408251,A
158.38404042093796,115.26110814548386,33.69937534548975,201.743313073416,186.12016948276718,109.51676009848197,1241044,413255,A
159.71040468722467,116.91359246682286,33.90975772192344,201.8312756247838,186.66064905843186,108.97191954282869,1229373,388133,A
151.7867692334486,113.59019405158789,33.53957551748093,195.99201790230475,183.25769938151592,108.34837187497669,1304607,377964,A
177.80614385137784,105.49529641258266,43.127644163562344,218.1060245745227,165.56133298151155,108.30753287147556,1266718,382299,A
177.6704738879661,105.71055429163836,43.73896787642023,217.84439111789908,166.14065257106486,109.75809203423236,1249956,374558,A
177.3141255043079,105.08102474407181,43.607828672290665,217.21460850712188,164.92904061052104,108.11493901063074,1259365,383936,A
181.1157893813574,106.35193367746085,43.02438878614196,219.16243360036793,165.98452267668657,106.38442797349491,1540256,522158,A
177.88894133200293,103.34191020777527,43.00084726210868,215.3950494095392,163.14468627874297,101.12926904414097,2112363,782786,A
153.67119110397252,111.72334620768926,31.238673279662958,201.5967413940595,184.59960428997138,100.45089269293032,1261100,488639,A
154.94956061040688,112.81446447327409,32.42596250064839,202.3015258337663,185.22016316404896,101.92295278168179,1299445,504837,A
156.20274269352348,113.6120912826772,29.134201654414436,201.47164017328942,185.50791974567994,94.75203388588643,1296304,522566,A
155.90399268646493,111.57999554728949,26.6857600634916,201.67119278675517,183.96243209515876,91.22443517972684,1280757,509770,A
172.3875626204028,104.12521178276725,46.19528364301678,208.24341541494215,181.32871324945904,99.04031442284511,711800,387939,A
208.12827742739415,181.92148259497642,99.7928543712002,173.10978056111617,105.48774823080412,46.47962448695744,375527,696122,A
158.02485258388364,120.3026166502537,44.15971456842955,205.5598550905802,185.0620726926243,115.78158626535492,1831786,697217,A
159.1266096918954,120.82515107290031,45.59882960366094,205.3226028340733,184.13143591295108,115.05306378426035,1887399,720724,A
159.50804454930335,129.52427300034296,40.576965222398144,204.90997019248954,193.22014073540205,114.03442655047964,1364500,571882,A
158.00502301483542,128.62126893218218,39.47071296123012,204.45567549042826,193.30895766847885,113.32065522943353,1370158,577463,A
162.593476009767,119.25857807073167,42.05207476612219,202.30442542952787,190.20549335443116,117.70234671602631,1441384,366766,A
163.76946447053288,119.22513090158822,40.99480961500572,203.2629354302695,189.59700723063753,114.38840287362802,1423965,352605,A
164.10300178632937,119.03776149530222,40.2813546370302,202.16882322253488,189.34611174449878,114.0555661595005,1431574,355534,A
161.78483650491972,118.0864628312115,41.26513258191548,200.43431702930317,188.28016507684035,115.25288952035824,1402707,369292,A
159.09480885732017,124.90547965422371,35.59000247707023,196.11120596226104,186.40545683245696,118.87074332269533,1567353,515895,A
155.42251384927778,123.52630454486913,36.803668596806375,192.51374869093056,183.88768853905407,117.52443689976708,1531272,521356,A
159.53982251854504,136.14640661710163,41.4705584100976,198.24409614008445,195.67293837255536,126.00550719047008,1593373,595820,A
158.86061024800267,135.20542538347087,39.85765759339607,198.0949135745989,195.92313288094905,125.0182123851591,1630382,597340,A
158.90109265450633,134.90491855419094,40.92852533195252,198.52988140633002,195.53215666021467,127.63422443388836,1666732,609317,A
155.0850247604669,127.90194972131573,24.319278205499916,229.0926154518697,199.73836913879168,64.1871603318018,1004882,1405235,A
165.11800616548294,66.45030599606677,39.64636631870243,241.45864135854276,144.20460754619225,72.87672654544124,729525,814262,A
163.1350052697393,65.95575851254743,39.975822870982725,241.14860614391685,142.95881172561386,73.04695807972341,712310,822472,A
161.12316516531527,64.96999758438936,39.92402217767001,240.7307920101944,141.4865096904752,73.50259327708763,718312,831861,A
161.34524391107624,64.38248780764093,39.87472242835996,240.81374803855286,140.67499670835835,74.20553727153,757441,833316,A
149.40527624985882,91.91694601389233,34.403062412652176,229.2811845975673,174.03426842004546,54.708254462065995,539953,1081102,A
149.2882319897326,92.17811311737682,34.36846523736603,229.27829904147185,173.9308996153335,54.88936599653879,527877,1069335,A
148.89900612671283,92.16434173546918,34.32067492277238,229.10762477445041,173.97596484731903,54.27590445723671,530225,1072794,A
148.75501185108163,91.78400547424464,34.639695709551034,229.12115014480162,174.05030278853684,54.413857755900054,537636,1082721,A
163.53157410044793,126.12965091590836,31.315230726734445,233.24153571712696,170.3658331566191,54.41984481905276,547392,1097056,A
160.11950950243084,124.390978060883,31.466281633857893,232.1716793501116,169.93821106938907,54.97734368671919,538436,1160935,A
152.05407721725436,119.34922310646137,31.923977001930112,229.14641989789664,170.52872496033726,58.98050813371711,611289,1251549,A
149.41172672975796,116.87472769243718,31.722845014407408,226.58338774825793,167.77605534847845,57.45525900555283,618793,1230548,A
160.32553722806983,126.0186141483743,35.44729060583254,233.67631540398958,176.84158845629992,67.54780058584247,745253,1268540,A
173.2044466897491,125.67727165279811,27.476371552505228,239.65238055747645,157.9504605785388,63.46275148040546,616244,1074576,A
171.93203185084934,124.87984696873059,27.588131010865222,239.24463240670116,157.3184492886608,62.96226627240969,612585,1082780,A
170.79594498058415,124.06011147968576,27.31363034867783,238.92416863048672,157.04553322323017,63.18107651414692,626768,1106963,A
147.9967737036846,78.0525793301615,38.208002273699414,236.58930967227008,165.67355956459906,66.07305781577968,528911,908938,A
147.5950971716995,78.00413889949533,38.26583009340045,236.6841617455172,165.44395034630514,66.05909541097682,524260,912661,A
146.98608441460803,77.58546619514787,38.06816163685063,236.51008626919995,164.89385451211322,66.35151562587974,534822,929276,A
143.7490329604643,75.83621663931307,37.409897681165646,236.2446666009352,162.23817481334794,66.71233450841127,557495,960754,A
142.70794563255538,75.89178088352168,38.301989138241346,236.41519660282458,161.62992874495112,69.02502164542537,596032,994783,A
141.16763072856747,75.44453591971434,38.19028712792989,235.39148749202047,158.77760220999514,69.70376747840507,700684,1069769,A
139.1423507611139,74.41351933568542,37.68582539248787,233.71694958917135,155.43006179354356,69.68686898921071,780963,1103837,A
138.90430326662516,75.20959643379467,38.15197698590018,232.5139821342717,153.10948902981497,71.12870553804554,853308,1097425,A
145.3393088709618,80.53892498152871,40.30755667368,235.71715142513852,157.19691541141776,78.32817757053505,935206,1081563,A
144.3551854044914,103.31780102261173,33.292201875698886,225.25231117227293,185.63860763113604,54.040951993003794,811460,1488099,A
146.23428820989383,104.83347669074664,33.70944836100434,225.66976652284072,186.41447638035143,54.19911154065201,809100,1480918,A
147.0489624122524,105.10712098754819,33.53976810010973,226.09673120227103,186.85668010604056,54.668304236765856,807761,1453747,A
146.93990060888808,104.92102962232809,33.41589713102747,226.22396206600428,186.93141755746828,54.969661349895354,809340,1440829,A
146.2247749708424,104.1128053421126,33.24393984853089,226.2596637473293,186.74292032269832,54.49405425786761,812117,1434272,A
150.24716799773657,123.58776787788764,32.75041547297152,228.8789164593328,198.61438412393008,66.57752847670197,822109,1076323,A
151.03823469178997,124.49821968036491,33.00396444572545,229.1404010344571,198.74648821564486,66.76763967432655,840064,1097823,A
153.11615876393623,125.86291722538681,33.37181209298562,229.48229639756244,199.21276396770455,66.56404297658382,852298,1094425,A
153.51886921506969,126.2707826873772,33.1743245803506,229.9198679723021,199.32371134515256,66.36923078276922,867401,1109401,A
153.2729129297858,126.010323993383,33.246744130088494,229.01503026365864,198.59429882205302,65.5390535765839,890351,1151234,A
159.12270877366512,92.354351576055,36.56184939739767,232.62734500514813,176.9308862323744,72.7348540799046,1041505,905994,A
159.35332451921414,92.62772698762575,36.7545810010204,232.55708593860433,176.84880719775637,72.6946731767278,1068887,932518,A
158.84623454984072,92.27964191179983,36.65446457739599,232.4713498317512,176.36620346887437,72.95247872204754,1079277,943121,A
158.53643785960332,92.26828912579859,36.54188393818927,232.5380913561068,176.24584321717032,73.29736450358777,1099136,948441,A
158.24012052295728,92.05305431071669,36.62563479213139,232.64943289943747,175.75091113096545,73.46465519685921,1144763,977420,A
157.7948690898162,91.71608158134909,36.83851841513248,232.47167707188115,175.58278097357731,73.9417424113817,1148600,969321,A
157.0741374986035,91.35757205989303,36.82197110163244,232.4598386788568,175.43318789032958,74.11997379121586,1141701,970975,A
155.4240698435112,90.36455868619919,36.35386753248625,232.20718736080804,175.00648888666973,73.87563973993223,1134384,976422,A
153.41111311124723,89.42383390613905,36.31536524377769,231.91001843473813,174.61441618594682,74.74112573656502,1139363,997505,A
153.179111744648,89.00374453920273,36.146932221101586,231.98601424105647,174.26110267852653,74.69484799468836,1150758,993652,A
152.92863338801877,88.46957902119304,35.708979208191444,231.16908980692827,173.40706667009528,73.11544376459612,1162538,995152,A
157.52301574204841,90.90502642242555,36.309243203278186,231.5736117811739,174.05707654976254,72.61879476646872,1266878,1048917,A
158.35016806921456,90.74554021609518,36.3437615754808,231.49598163456793,173.06122436888927,72.95037777735412,1444130,1148818,A
160.57753224887423,92.08159451568658,36.82687718072087,231.57634976066203,174.2630363039167,72.5322291118909,1466601,1177330,A



